UF,Municipio,Municipio_UF,Estado,Unidade_Federativa,Regiao,CEP,Endereco,Bairro,Endereco_Completo,Latitude,Longitude,Tipo_Servico,Nome_Servico,Telefone,Outro_Telefone,Email,Site,Rede_Social,Fonte_URL,Data_Extracao,Ultima_Atualizacao_Modelo
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72370-110,QS 411 - Samambaia Norte,N/i,"QS 411 - Samambaia Norte,Brasília-DF,72370-110",-15.8872044,-48.1455113,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Seção De Atendimento À Mulher - 26ª Delegacia De Polícia,"(61) 3207-8132, (61)3207-8132",N/i,"""PAULA.SILVA@PCDF.DF.GOV.BR;",N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72405-380,QUADRA 38 AREA ESPECIAL LESTE SC 38 GAMA SETOR LESTE,N/i,"QUADRA 38 AREA ESPECIAL LESTE SC 38 GAMA SETOR LESTE,Brasília-DF,72405-380",-15.7830172,-47.9923461,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 5 Gama,(61) 2017-1800 / Ramal 5780,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72405-901,AREA ESPECIAL S/N GAMA SETOR CENTRAL,N/i,"AREA ESPECIAL S/N GAMA SETOR CENTRAL,Brasília-DF,72405-901",-16.0188577,-48.0679507,Serviços de Saúde a Pessoas em situação de violência sexual,Hrg,N/i,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72405-901,EQ 48 50 GAMA AREA ESPECIAL NUMERO 01 01 SETOR CENTRAL SETOR CENTRAL,N/i,"EQ 48 50 GAMA AREA ESPECIAL NUMERO 01 01 SETOR CENTRAL SETOR CENTRAL,Brasília-DF,72405-901",-16.022886,-48.0699583,Serviços de Saúde a Pessoas em situação de violência sexual,Cepav Gardenia,N/i,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72410-110,QUADRA 11 SETOR S LOTES A B C D,N/i,"QUADRA 11 SETOR S LOTES A B C D,Brasília-DF,72410-110",-16.0155286,-48.052744399999987,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 2 Gama,(61) 2017-1800 / Ramal 5763,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72415-318,EQ 6 12 AREAS ESPECIAIS S/N SETOR S GAMA AREA ESPECIAL,N/i,"EQ 6 12 AREAS ESPECIAIS S/N SETOR S GAMA AREA ESPECIAL,Brasília-DF,72415-318",-16.0145188,-48.0714378,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 1 Gama,(61) 2017-1145 / Ramal 5740,N/i,gerenciagsap1gama@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72420-160,ENTRE QUADRAS 13/16 SETOR OESTE GAMA,N/i,"ENTRE QUADRAS 13/16 SETOR OESTE GAMA,Brasília-DF,72420-160",-16.0119621,-48.0788137,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Seção De Atendimento À Mulher - 20ª Delegacia De Polícia,"(61) 3207-7821 , (61) 3207-7818",N/i,DP20_SAA@PCDF.DF.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72425-100,GRANJA LUIZ FERNANDO AESP 02 02 SETOR LESTE,N/i,"GRANJA LUIZ FERNANDO AESP 02 02 SETOR LESTE,Brasília-DF,72425-100",-15.7830172,-47.9923461,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 15 Pfdf Gama,(61) 3484-1375,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72430-900,FÓRUM DESEMBARGADOR JOSÉ FERNANDES DE ANDRADE ÁREA ESPECIAL QUADRA 1 SETOR NORTE - GAMA,N/i,"FÓRUM DESEMBARGADOR JOSÉ FERNANDES DE ANDRADE ÁREA ESPECIAL QUADRA 1 SETOR NORTE - GAMA,Brasília-DF,72430-900",-15.6799242,-48.194573000000013,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,Juizado De Violência Doméstica E Familiar Contra A Mulher,(61) 3103-1288,(61) 3103-1289  (61) 3103-1297,1JVDFM.GAM@TJDFT.JUS.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72444-220,AREA ESPECIAL ALAGADOS 02 SETOR LESTE,N/i,"AREA ESPECIAL ALAGADOS 02 SETOR LESTE,Brasília-DF,72444-220",-15.7830172,-47.9923461,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 16 Atp Gama,(61) 3484-1375,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72445-010,QUADRA 01 LOTE 860 SETOR INDUSTRIAL LESTE - GAMA,N/i,"QUADRA 01 LOTE 860 SETOR INDUSTRIAL LESTE - GAMA,Brasília-DF,72445-010",-16.008062,-48.059224,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,Promotoria De Justiça Especial Criminal E De Defesa Da Mulher Em Situação De Violência Doméstica E Familiar,(61) 3484-9082,(61) 3484-9000,GAMA-CA@MPDFT.MP.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72445-010,"QUADRA 1, LOTES 860/880, SALA 101 E 103, EDIFÍCIO DA PROMOTORIA DE JUSTIÇA DO GAMA",N/i,"QUADRA 1, LOTES 860/880, SALA 101 E 103, EDIFÍCIO DA PROMOTORIA DE JUSTIÇA DO GAMA,Brasília-DF,72445-010",-16.0080748,-48.0594548,Núcleos de Defesa da Mulher nas Defensorias Públicas,Núcleo De Atendimento À Família E Autores De Violência Doméstica,(61) 3384-3069,(61) 99120-5114,NAFAVD.GAMA@MULHER.DF.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72457-994,EQ 3 5 AREA ESPECIAL SETOR LESTE GAMA S/N GAMA SETOR LESTE,N/i,"EQ 3 5 AREA ESPECIAL SETOR LESTE GAMA S/N GAMA SETOR LESTE,Brasília-DF,72457-994",-16.0160682,-48.0682555,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 3 Gama,(61) 2017-1800 / Ramal 5760,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72460-000,"Área Especial, Setor Central – Bairro: Setor Central Gama – Referência: Dentro da 14ª DP",N/i,"Área Especial, Setor Central – Bairro: Setor Central Gama – Referência: Dentro da 14ª DP,Brasília-DF,72460-000",-15.8327714,-48.0565217,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Seção De Atendimento À Mulher – 14ª Delegacia De Polícia,(61)3207-7318,N/i,dp14_delegadochefe@pcdf.df.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72460-120,PRACA 3 AREA ESPECIAL N 02 GAMA DF SETOR LESTE,N/i,"PRACA 3 AREA ESPECIAL N 02 GAMA DF SETOR LESTE,Brasília-DF,72460-120",-16.0234586,-48.0541712,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 4 Gama,(61) 2017-5770 / Ramal 5771,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72465-390,AREA ESPECIAL N 1 ESTADIO BEZERRAO SETOR CENTRAL 17 GAMA SETOR CENTRAL,N/i,"AREA ESPECIAL N 1 ESTADIO BEZERRAO SETOR CENTRAL 17 GAMA SETOR CENTRAL,Brasília-DF,72465-390",-16.0113648,-48.0617646,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 7 Gama,N/i,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72465-390,ENTRE QUADRA S/N SETOR OESTE AREA ESPECIAL,N/i,"ENTRE QUADRA S/N SETOR OESTE AREA ESPECIAL,Brasília-DF,72465-390",-15.7975154,-47.891887399999987,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 6 Gama,(61) 2017-5791,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72500-245,"CL 114, Lote A – Bairro: Santa Maria – Referência : Ao lado do Shopping de Santa Maria",N/i,"CL 114, Lote A – Bairro: Santa Maria – Referência : Ao lado do Shopping de Santa Maria,Brasília-DF,72500-245",-16.006116,-48.0006914,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Seção De Atendimento À Mulher - 33ª Delegacia De Polícia,"(61) 3207-8591, (61) 3207-8611",N/i,DP_SAN@GMAIL.COM; dp33_sam@pcdf.df.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72500-413,QR 100 CONJ I LOTE 1 SANTA MARIA,N/i,"QR 100 CONJ I LOTE 1 SANTA MARIA,Brasília-DF,72500-413",-16.043403,-48.040595400000008,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 3 Santa Maria,(61) 2017-1145 / Ramal 5880,N/i,posto03sm@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72502-100,AC 102 S/N SANTA MARIA BLOCOS A B C D,N/i,"AC 102 S/N SANTA MARIA BLOCOS A B C D,Brasília-DF,72502-100",-16.0036155,-47.9872688,Serviços de Saúde a Pessoas em situação de violência sexual,Hrsm,(61) 3315-1265,N/i,nuprochrsm@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72505-400,QR 202 302 LOTE 2 2 SANTA MARIA,N/i,"QR 202 302 LOTE 2 2 SANTA MARIA,Brasília-DF,72505-400",-16.0310593,-48.0314725,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 6 Santa Maria,(61) 2099-4325,N/i,psu02santamaria@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72507-520,QR 207 307 CONJ T LOTE 2 SANTA MARIA,N/i,"QR 207 307 CONJ T LOTE 2 SANTA MARIA,Brasília-DF,72507-520",-16.0264814,-48.0265111,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 1 Santa Maria,(61) 2017-1800 / Ramal 6074,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72511-100,FÓRUM DESEMBARGADOR JOSÉ DILERMANDO MEIRELES - QR 211 LOTE 01 CONJUNTO 01 - SANTA MARIA,N/i,"FÓRUM DESEMBARGADOR JOSÉ DILERMANDO MEIRELES - QR 211 LOTE 01 CONJUNTO 01 - SANTA MARIA,Brasília-DF,72511-100",-16.0124296,-48.0109664,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,Juizado De Violência Doméstica E Familiar Contra A Mulher,(61) 3103-5795 / 5796 / 5799,(61) 3103-5798,01JVDFM.STA@TJDFT.JUS.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72511-101,"QR 2011, CONJUNTO A, LOTE 14 - SANTA MARIA",N/i,"QR 2011, CONJUNTO A, LOTE 14 - SANTA MARIA,Brasília-DF,72511-101",-16.0112918,-48.0098973,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,Promotoria De Justiça Especial Criminal E De Defesa Da Mulher Em Situação De Violência Doméstica De Santa Maria,(61) 3395-9705,(61) 99179-3261,PJSANTAMARIA@MPDFT.MP.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72511-101,"QR 211, CONJUNTO A LOTE 109 - EDIFÍCIO DA PROMOTORIA DE SANTA MARIA.",N/i,"QR 211, CONJUNTO A LOTE 109 - EDIFÍCIO DA PROMOTORIA DE SANTA MARIA.,Brasília-DF,72511-101",-16.014143,-48.0128524,Núcleos de Defesa da Mulher nas Defensorias Públicas,Núcleo De Atendimento À Família E Autores De Violência Doméstica (Nafavd),"(61) 99516-1772, (61) 99969-3363",N/i,NAFAVD.STAMARIA@MULHER.DF.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72547-305,EQ 217 317 LOTE E 1 SANTA MARIA,N/i,"EQ 217 317 LOTE E 1 SANTA MARIA,Brasília-DF,72547-305",-16.0160664,-47.9908016,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 2 Santa Maria,(61) 2017-1800 / Ramal 5840,N/i,N/I,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72593-302,AV BRIGADEIRO PINTO DE MOURA 01 SANTA MARIA RESID SANTOS DOUMONT,N/i,"AV BRIGADEIRO PINTO DE MOURA 01 SANTA MARIA RESID SANTOS DOUMONT,Brasília-DF,72593-302",-15.826691,-47.921820399999987,Serviços de Saúde a Pessoas em situação de violência sexual,Ubs 7 Santa Maria,(61) 99451-2314,N/i,gsap6sm@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72610-050,"Quadra 305, Conjunto 01, Lote 02 – Área Especial – Bairro: Recanto das Emas","Quadra 305, Conjunto 01, Lote 02 – Área Especial – Bairro: Recanto das Emas","Quadra 305, Conjunto 01, Lote 02 – Área Especial – Bairro: Recanto das Emas,Brasília-DF,72610-050",-15.8993901,-48.0464685,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Seção De Atendimento À Mulher - 27ª Delegacia De Polícia,"(61) 3207-8209, (61)3207-8209",N/i,27DPSAM@GMAIL.COM; dp27_sam@pcdf.df.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72610-670,QUADRA 02 CONJUNTO 01 LOTE 03 - Recanto das Emas,N/i,"QUADRA 02 CONJUNTO 01 LOTE 03 - Recanto das Emas,Brasília-DF,72610-670",-15.9052213,-48.061448899999988,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,Juizado De Violência Doméstica E Familiar Contra A Mulher,(61) 3103-8320,(61) 3103-8324,JVDFM.REM@TJDFT.JUS.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72610-670,"QUADRA 2, CONJ 1, LOTE 3, SETOR URBANO - Recanto das Emas",N/i,"QUADRA 2, CONJ 1, LOTE 3, SETOR URBANO - Recanto das Emas,Brasília-DF,72610-670",-15.9090602,-48.0650169,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,Promotoria De Justiça Especial Criminal E De Defesa Da Mulher Em Situação De Violência Doméstica E Familiar De Recanto Das Emas,(61) 3120-8723,(61) 99284-4277,RECANTOEMAS-CA@MPDFT.MP.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72620-640,"ÁREA ESPECIAL 04 RUA 10, SETOR TRADICIONAL DE  BRAZLÂNDIA",N/i,"ÁREA ESPECIAL 04 RUA 10, SETOR TRADICIONAL DE  BRAZLÂNDIA,Brasília-DF,72620-640",-15.6104876,-47.6522551,Juizados e Varas Especializadas de Violência Doméstica e Familiar contra a Mulher,Juizado Especial Cível E Criminal E Juizado De Violência Doméstica E Familiar Contra A Mulher,(61) 3103-1049,N/i,jvdfam.brz@tjdft.jus.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72720-640,"ÁREA ESPECIAL, Nº 04, RUA 10, LOTE 04 - EDIFÍCIO DO FÓRUM - BAIRRO: SETOR TRADICIONAL - BRAZLÂNDIA",N/i,"ÁREA ESPECIAL, Nº 04, RUA 10, LOTE 04 - EDIFÍCIO DO FÓRUM - BAIRRO: SETOR TRADICIONAL - BRAZLÂNDIA,Brasília-DF,72720-640",-15.682088,-48.2018133,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,Promotoria De Justiça Criminal E Especial Criminal E De Defesa Da Mulher Em Situação De Violência Doméstica E Familiar De Brazlândia,(61) 3555-1100,(61) 99224-1751,BRAZLANDIA-CA@MPDFT.MP.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72720-640,"FÓRUM DESEMBARGADOR MÁRCIO RIBEIRO, ÁREA ESPECIAL 4, RUA 10, LOTE 4 - BRAZLÂNDIA",N/i,"FÓRUM DESEMBARGADOR MÁRCIO RIBEIRO, ÁREA ESPECIAL 4, RUA 10, LOTE 4 - BRAZLÂNDIA,Brasília-DF,72720-640",-15.8418931,-47.9848716,Núcleos de Defesa da Mulher nas Defensorias Públicas,Núcleo De Atendimento À Família E Autores De Violência Doméstica (Nafavd),"(61) 3207-8306, (61) 3391-1596, (61)99199-7518",N/i,NAFAVD.BRAZLANDIA@MULHER.DF.GOV.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72720-640,"Setor Norte (SN) Quadra 04 – Área Especial 04 – Bairro: Brazlândia """,N/i,"Setor Norte (SN) Quadra 04 – Área Especial 04 – Bairro: Brazlândia "",Brasília-DF,72720-640",-15.8071343,-48.085271,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Seção De Atendimento À Mulher - 18ª Delegacia De Polícia,"(61) 3207-7639, (61) 3207-7611, (61)9818-20895, (61)3479-9015",N/i,dp18_sam@pcdf.df.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72720-660,AREA ESPECIAL 06 SETOR TRADICIONAL,N/i,"AREA ESPECIAL 06 SETOR TRADICIONAL,Brasília-DF,72720-660",-15.6786856,-48.2008827,Serviços de Saúde a Pessoas em situação de violência sexual,Hrbz,(61) 2017-1300 / Ramal 3920,N/i,gab.cgsbz@gmail.com,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,72830-390,"QNG 39, Área Especial 12 – Bairro: Taguatinga Norte",N/i,"QNG 39, Área Especial 12 – Bairro: Taguatinga Norte,Brasília-DF,72830-390",-15.8025971,-48.0723589,Delegacias Especializadas de Atendimento à Mulher e Postos ou Seções da Polícia de Atendimento à Mulher),Seção De Atendimento À Mulher – 17ª Delegacia De Polícia,(61)3207-7572,N/i,dp17_saa@pcdf.df.gov.br,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,73010-517,"QUADRA CENTRAL, BLOCO 7, EDIFÍCIO SYLVIA, TÉRREO, 2º E 3º PAVIMENTOS - SOBRADINHO",N/i,"QUADRA CENTRAL, BLOCO 7, EDIFÍCIO SYLVIA, TÉRREO, 2º E 3º PAVIMENTOS - SOBRADINHO,Brasília-DF,73010-517",-15.6514819,-47.7922516,Promotorias Especializadas e Núcleos de Gênero nos Ministérios Públicos,Promotoria De Justiça Especial Criminal E De Defesa Da Mulher Em Situação De Violência Doméstica E Familiar,(61) 3555-5627,(61) 99312-5385,SOBRADINHO-CA@MPDFT.MP.BR,N/i,N/i,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
DF,Brasília,"Brasília,DF,Brasil",	DISTRITO FEDERAL,Distrito Federal,Centro Oeste,73010-600,QUADRA CENTRAL AREA ESPECIAL B LOTE 2 2 SOBRADINHO,N/i,"QUADRA CENTRAL AREA ESPECIAL B LOTE 2 2 SOBRADINHO,Brasília-DF,73010-600",-15.6580179,-47.7925346,Serviços de Saúde a Pessoas em situação de violência sexual,Cepav Sempre Viva,(61) 99253-2414,N/i,cepav.sempreviva@saude.df.gov.br,N/i,Unidade de Saúde,https://www.gov.br/mulheres/pt-br/ligue180/painel-da-rede-de-atendimento,2026-09-19T13:16:38.429332+00:00,2026-08-12T19:48:19.783000+00:00
